seller_id,order_id,order_item_id,product_id,shipping_limit_date,price,freight_value,year,month,seller_zip_code_prefix,seller_city,seller_state
4a3ca9315b744ce9f8e9374361493884,dc1c38562bafbecca9a27dd77d6bdf5a,1,99a4788cb24856965c36a24e339b6058,2017-10-02T06:35:20.000Z,89.9,16.26,2017,10,14940,ibitinga,SP
4a3ca9315b744ce9f8e9374361493884,dc1c38562bafbecca9a27dd77d6bdf5a,2,99a4788cb24856965c36a24e339b6058,2017-10-02T06:35:20.000Z,89.9,16.26,2017,10,14940,ibitinga,SP
891071be6ba827b591264c90c2ae8a63,dc1d41f0e6212d99f654cf8177510110,1,23384f296aa1bf6461d22912093a9847,2017-03-14T17:49:50.000Z,20.0,16.05,2017,3,3872,sao paulo,SP
fa1c13f2614d7b5c4749cbc52fecda94,dc1d4e2b9af5645e618701858d969be6,1,43bce2c11df17f5e6e50fbb914fd13ea,2017-12-11T04:11:47.000Z,119.39,15.59,2017,12,13170,sumare,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,dc1db1e1520b30e1d279a28b53a2f169,1,e9728f36e661801abf1730782e00a0f3,2018-02-27T19:15:48.000Z,10.99,11.85,2018,2,13347,indaiatuba,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,dc1db1e1520b30e1d279a28b53a2f169,2,e9728f36e661801abf1730782e00a0f3,2018-02-27T19:15:48.000Z,10.99,11.85,2018,2,13347,indaiatuba,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,dc1db1e1520b30e1d279a28b53a2f169,3,e9728f36e661801abf1730782e00a0f3,2018-02-27T19:15:48.000Z,10.99,11.85,2018,2,13347,indaiatuba,SP
cc419e0650a3c5ba77189a1882b7556a,dc1e38158c000863ec33ac43a40c3366,1,ec1faa2edc27ce32372fee59d1f9e969,2017-12-08T02:31:28.000Z,29.99,15.1,2017,12,9015,santo andre,SP
4559697a8f7e637227c2eeaed843baff,dc20710a4582a12ed1eb1504bd916272,1,e5eadf9be70a4a9fa514019542fc330a,2018-04-06T16:53:02.000Z,69.9,13.56,2018,4,19029,presidente prudente,SP
da8622b14eb17ae2831f4ac5b9dab84a,dc20804f9d8ea2452990f7c41ccb34bc,1,0a4093a4af429dc0a9334300e5c13ae5,2018-04-30T03:31:59.000Z,29.9,7.71,2018,4,13405,piracicaba,SP
b2c97074649f92197d9387d9033dda5f,dc2098287a90d976b893165c71dfa020,1,73d29abf6531702e5f31c2f7754e8b17,2018-08-16T13:44:23.000Z,29.8,12.87,2018,8,18604,botucatu,SP
da8622b14eb17ae2831f4ac5b9dab84a,dc20ddee58064808944cd819f518dcc1,1,e0cf79767c5b016251fe139915c59a26,2018-07-10T11:45:39.000Z,29.9,7.79,2018,7,13405,piracicaba,SP
da8622b14eb17ae2831f4ac5b9dab84a,dc20ddee58064808944cd819f518dcc1,2,6abd84909e8ed79ef808c16f90b91093,2018-07-10T11:45:39.000Z,29.9,7.79,2018,7,13405,piracicaba,SP
4b9750c8ad28220fe6702d4ecb7c898f,dc2152f56d388bfc5f358fd79d3e6bdc,1,af2d506fb01b724e03591349ad36b67e,2018-08-23T13:30:39.000Z,48.9,22.84,2018,8,13484,limeira,SP
c6bda72e4dbf5c5866b13cb1810c6d03,dc2152f56d388bfc5f358fd79d3e6bdc,2,afdbe4b0aad75651b1a127946a589449,2018-08-22T13:30:39.000Z,97.99,1.14,2018,8,3087,sao paulo,SP
06df0c10d34e459d9672bc77388742eb,dc2249cafaf7687c5b9d86fd2a3198eb,1,0bbdc963004d9b2fd3427ee3c5ae3608,2018-04-10T03:29:36.000Z,299.0,15.21,2018,4,87045,maringa,PR
cc419e0650a3c5ba77189a1882b7556a,dc231a0130c907d3826e434585362c73,1,2b4609f8948be18874494203496bc318,2017-08-28T01:15:09.000Z,89.99,15.38,2017,8,9015,santo andre,SP
955fee9216a65b617aa5c0531780ce60,dc2511c427e70f8da90cb2db49c1bdab,1,9ccf11289147e5277b022439b4ea1f20,2018-06-14T09:11:15.000Z,60.0,19.39,2018,6,4782,sao paulo,SP
8f78f0903005064036736c7173a5c2ed,dc258f93f65625347073b8e56ad0fab1,1,ee8c064d6aa1ff4a130e616fab03e284,2017-05-12T01:35:16.000Z,199.9,32.15,2017,5,36325,tiradentes,MG
282f23a9769b2690c5dda22e316f9941,dc281ba54d58f3a819966dc9c879241b,1,bdf89d6a5ed033f3e4fb1266fc445f81,2017-11-23T19:06:22.000Z,71.1,12.23,2017,11,31573,belo horizonte,MG
cc419e0650a3c5ba77189a1882b7556a,dc282855b102a2d5cffe41332d73c196,1,75d6b6963340c6063f7f4cfcccfe6a30,2017-07-11T12:10:17.000Z,56.99,14.15,2017,7,9015,santo andre,SP
e7f3bf1ecd8526eb7f3b18059e6716e5,dc28a299ebc4b33090b37f7419c9b99d,1,96cc6d39d2114a36f318d641c3cae43d,2017-03-27T07:48:30.000Z,99.9,11.31,2017,3,11680,ubatuba,SP
05730013efda596306417c3b09302475,dc28b4fe4b9aee6d106b4fdb21e6c894,1,7d76a219445c40f19d016b40b77868f5,2018-08-08T16:55:30.000Z,238.0,42.65,2018,8,88813,criciuma,SC
baa49d93c8c8841e27400a300f5d74b2,dc29f6e951801aef32e47bfb534d0c39,1,89f1e78cec2da8a550bc341cfc36c066,2017-05-17T13:05:49.000Z,39.9,15.1,2017,5,88113,sao jose,SC
a673821011d0cec28146ea42f5ab767f,dc29ff8af44169bdd140d5e40575da43,1,2f20a2013902657c0800ddf524514e4e,2018-05-29T18:31:54.000Z,74.99,10.06,2018,5,3809,sao paulo,SP
0885aaf116795758dfeb5f1032487bcd,dc29ff8af44169bdd140d5e40575da43,2,e00bca3fc8267dabace41fc4bc7366d7,2018-05-28T18:31:54.000Z,88.9,10.06,2018,5,8541,ferraz de vasconcelos,SP
b4a476fbd28de64b1e347abf9089366a,dc2abb29525694900ea93ffd5d12460d,1,342d75eedb9ec1ecb6d959f76f8f457a,2018-01-25T19:10:59.000Z,693.0,143.67,2018,1,6653,itapevi,SP
2ff97219cb8622eaf3cd89b7d9c09824,dc2b293e65fec525f3c63286396e2b79,1,20b0f2e1b898d6ab3155af3b923794ed,2018-03-26T03:28:48.000Z,44.9,8.29,2018,3,13320,salto,SP
2ff97219cb8622eaf3cd89b7d9c09824,dc2b293e65fec525f3c63286396e2b79,2,20b0f2e1b898d6ab3155af3b923794ed,2018-03-26T03:28:48.000Z,44.9,8.29,2018,3,13320,salto,SP
4a3ca9315b744ce9f8e9374361493884,dc2b85f0ddea6ef19805bc5d4d599c53,1,99a4788cb24856965c36a24e339b6058,2018-06-12T19:12:22.000Z,79.9,14.65,2018,6,14940,ibitinga,SP
f8db351d8c4c4c22c6835c19a46f01b0,dc2baa3641cdc63b2e1dece21f66c8b5,1,759c85bda80286f647f1f71b847c6457,2018-06-20T08:31:03.000Z,29.9,8.9,2018,6,13324,salto,SP
8b321bb669392f5163d04c59e235e066,dc2c0025f3f86a410c2bc10ba8f350d2,1,a5db7a80a8d9c9d49050360fceb6ffd4,2018-06-21T03:57:06.000Z,9.9,15.23,2018,6,1212,sao paulo,SP
7008613ea464bad5cb9b83456e1e6a8f,dc2c80fa5a4e2aa29182d399748d548b,1,44a34214a57dc373dcd80f54c919d006,2017-04-26T02:50:47.000Z,29.5,14.52,2017,4,89460,canoinhas,SC
aba1721a889e04decc910aa13b768ef4,dc2c8a5df17efe1186987eb0433abfdc,1,f3378729b1a09fa8f2c42e2457d6b1da,2017-03-20T09:15:31.000Z,598.0,12.56,2017,3,5729,sao paulo,SP
cc419e0650a3c5ba77189a1882b7556a,dc2d6dd2c769970b0b1ecc92378641d2,1,7c1bd920dbdf22470b68bde975dd3ccf,2017-07-27T06:43:13.000Z,68.99,20.88,2017,7,9015,santo andre,SP
76ea5315acb3f5f7ade3cd261faf922a,dc2e682924e6b1dcd20240a5a45f4b8b,1,4addc533339aaf0023334f26403cd814,2018-06-14T12:57:15.000Z,148.99,21.09,2018,6,4213,sao paulo,SP
2528513dd95219a6013d4d05176e391a,dc2ed1581975f94efea014272ace65a8,1,d1e88df8a078e4c427128a12f4f45844,2018-06-18T15:38:52.000Z,189.0,35.08,2018,6,6060,osasco,SP
98dac6635aee4995d501a3972e047414,dc2f00579e6ddf8d0b112e29635b0d1a,1,2404548f978ba4db35f2a430dba36b1b,2018-03-16T12:31:32.000Z,28.17,31.92,2018,3,2030,sao paulo,SP
6560211a19b47992c3666cc44a7e94c0,dc3006aa87f57332aaff74c57a5e094d,1,d017a2151d543a9885604dc62a3d9dcc,2017-11-30T07:32:27.000Z,49.0,15.1,2017,11,5849,sao paulo,SP
da8622b14eb17ae2831f4ac5b9dab84a,dc303df898b2e4f80f8596f6f77c2373,1,430f4c8e02bd4e1fe6330c38689b54f3,2017-12-06T23:31:28.000Z,79.9,9.77,2017,12,13405,piracicaba,SP
4a3ca9315b744ce9f8e9374361493884,dc30763d1665f5167ab925fbb51202f9,1,41483859d76267ad9a2c8d0af4a76266,2018-06-18T17:30:46.000Z,47.9,22.74,2018,6,14940,ibitinga,SP
4a3ca9315b744ce9f8e9374361493884,dc30763d1665f5167ab925fbb51202f9,2,70431405f38dc4a0ee25fbfba20dbd16,2018-06-18T17:30:46.000Z,58.8,22.75,2018,6,14940,ibitinga,SP
4a3ca9315b744ce9f8e9374361493884,dc30763d1665f5167ab925fbb51202f9,3,b6665355b9d865e088250a5c8d7b36c1,2018-06-18T17:30:46.000Z,66.5,22.74,2018,6,14940,ibitinga,SP
67225bff54a172ff67579aaf583efd78,dc30c49cdd7a0bbf562cd24386ea1a5f,1,67d2d3861a68afa1c91b8b909df0ac7d,2017-09-21T10:50:18.000Z,99.0,35.75,2017,9,85960,marechal candido rondon,PA
ea8482cd71df3c1969d7b9473ff13abc,dc3114be48739b0c6bdb03a041726812,1,300deb83a9598a4b832ee43a126c5839,2018-04-30T09:31:19.000Z,24.99,7.39,2018,4,4160,sao paulo,SP
e7d5b006eb624f13074497221eb37807,dc3146686b7c516346445d58e2113e43,1,38f0c2769dec3744c8cbe008650383c9,2018-05-17T15:59:50.000Z,29.99,7.39,2018,5,9291,santo andre,SP
ef506c96320abeedfb894c34db06f478,dc31605d33a65a68258480700bc6f87b,1,500870614ddcf5bd84f7d26861026c8a,2018-07-05T15:30:05.000Z,14.0,18.23,2018,7,3569,sao paulo,SP
da8622b14eb17ae2831f4ac5b9dab84a,dc32213e0063284eb5f3bdb81c9afbcd,1,98b22c1129886cbd7fcae69d1c93e442,2018-03-26T10:15:31.000Z,99.9,23.28,2018,3,13405,piracicaba,SP
4869f7a5dfa277a7dca6462dcf3b52b2,dc32acbe8d41196887e5d7ac6c2972bd,1,461f43be3bdf8844e65b62d9ac2c7a5a,2018-03-19T02:10:25.000Z,133.9,18.82,2018,3,14840,guariba,SP
1835b56ce799e6a4dc4eddc053f04066,dc32c5b96c5aa06641f7c32f3f1bce98,1,bd6e6fce9ada76ea2db0f1912e8e478f,2017-12-14T23:15:22.000Z,56.99,16.16,2017,12,14940,ibitinga,SP
06a2c3af7b3aee5d69171b0e14f0ee87,dc3400f2dd273de43a390ec373f09efb,1,8ca6ebfd6293a5b03f104d27c4945718,2018-07-23T19:05:19.000Z,199.99,53.75,2018,7,65072,sao luis,MA
4e922959ae960d389249c378d1c939f5,dc349abe3608895a65a1881fa4b27649,1,a5f6ba3fe91a2e73f10b612131cb2404,2017-05-22T14:02:38.000Z,39.0,15.1,2017,5,12327,jacarei,SP
4e922959ae960d389249c378d1c939f5,dc349abe3608895a65a1881fa4b27649,2,a5f6ba3fe91a2e73f10b612131cb2404,2017-05-22T14:02:38.000Z,39.0,15.1,2017,5,12327,jacarei,SP
76d64c4aca3a7baf218bf93ef7fa768d,dc34d57cbf1eea4b808d8611e51e8eaf,1,9bdb80cc5cad441e3818ce85c23ba172,2018-05-15T12:16:04.000Z,125.0,32.79,2018,5,80215,curitiba,PR
3df020b72d3d44b3af9d110fa3940b65,dc34d61bf65f9f7362aafd4fdc35d21a,1,5ac4f7986643a944501c66a2257bdd73,2018-02-28T06:30:21.000Z,49.9,12.69,2018,2,15704,jales,SP
3df020b72d3d44b3af9d110fa3940b65,dc34d61bf65f9f7362aafd4fdc35d21a,2,5ac4f7986643a944501c66a2257bdd73,2018-02-28T06:30:21.000Z,49.9,12.69,2018,2,15704,jales,SP
8ab42aa58097fd4668d60cc648225d5f,dc35c2c8b79ef8d3bd5f7e67ebc94051,1,230aa1590e1e7bc88252d8f1649109c2,2018-06-14T17:22:46.000Z,203.0,23.48,2018,6,74150,goiania,GO
6560211a19b47992c3666cc44a7e94c0,dc35d914cb83cf05c85cdceb99c77989,1,d017a2151d543a9885604dc62a3d9dcc,2018-03-15T16:10:06.000Z,49.0,18.23,2018,3,5849,sao paulo,SP
620c87c171fb2a6dd6e8bb4dec959fc6,dc35eb180bdb73bd01cd27509171cbb9,1,f40876e0ef3cd5f9132b1f16b04b1346,2017-10-13T17:44:47.000Z,99.9,16.46,2017,10,25645,petropolis,RJ
e0a366315b1b726b6c7832d664c0f530,dc36912ce651720c4c3ed389377085fc,1,f5badee8a0e679f057ec0ca4f0f32dcb,2018-05-22T18:19:04.000Z,109.9,18.65,2018,5,2258,sao paulo,SP
7299e27ed73d2ad986de7f7c77d919fa,dc37184f657b0a29cc075bb4b6adffad,1,986c47683f9e701e110a0cc525dfac87,2017-07-20T23:25:09.000Z,110.0,13.79,2017,7,38440,araguari,MG
fa1a9dec3a9940c072684a46728bf1fc,dc38e52fa44c2617addf64cf5787780e,1,84a50fe2bfa89ba995511bed352e4f69,2018-01-25T14:57:25.000Z,99.9,16.46,2018,1,88820,icara,SC
ea8482cd71df3c1969d7b9473ff13abc,dc39d8fbbdc748fe466dd8af6bec5b6d,1,1191e61a83c807323c6c1cb5eac9ff3c,2018-01-29T09:35:52.000Z,24.99,14.1,2018,1,4160,sao paulo,SP
4869f7a5dfa277a7dca6462dcf3b52b2,dc39e9b4bbe970588456c5547324593e,1,41c24b8ce92d1a2cac62db5edfd088b2,2018-05-04T13:51:06.000Z,102.0,18.59,2018,5,14840,guariba,SP
7a67c85e85bb2ce8582c35f2203ad736,dc3a6fce0933ac9fd82c5b80bc036192,1,cfd652b39b87b4e06cf4ea106a32db47,2017-07-20T10:03:13.000Z,119.99,12.04,2017,7,3426,sao paulo,SP
da8622b14eb17ae2831f4ac5b9dab84a,dc3a9c70f04d717803fbcad2cbbddea2,1,704ef63ad0ac345842ea734060a83db2,2018-05-14T20:30:28.000Z,84.9,9.33,2018,5,13405,piracicaba,SP
37515688008a7a40ac93e3b2e4ab203f,dc3adcbd8f32f4353540fc05d067ff4c,1,0aabfb375647d9738ad0f7b4ea3653b1,2018-03-26T07:47:35.000Z,32.5,34.45,2018,3,17900,dracena,SP
8160255418d5aaa7dbdc9f4c64ebda44,dc3adcf742779e0c8eb5bd587ed4ec57,1,665aa1d687284a4d2d2b74c0c6724625,2017-11-30T12:31:14.000Z,99.9,16.76,2017,11,14940,ibitinga,SP
8160255418d5aaa7dbdc9f4c64ebda44,dc3adcf742779e0c8eb5bd587ed4ec57,2,7a0f37fda63d1cd7dac2451494eb6e69,2017-11-30T12:31:14.000Z,99.9,16.76,2017,11,14940,ibitinga,SP
391fc6631aebcf3004804e51b40bcf1e,dc3adcf742779e0c8eb5bd587ed4ec57,3,2481a472d98c582b46bc2dfeae6f539f,2017-11-30T12:31:14.000Z,59.55,8.38,2017,11,14940,ibitinga,SP
391fc6631aebcf3004804e51b40bcf1e,dc3adcf742779e0c8eb5bd587ed4ec57,4,cd3de1984e1a77b441e1b39b8e334330,2017-11-30T12:31:14.000Z,59.33,8.38,2017,11,14940,ibitinga,SP
8160255418d5aaa7dbdc9f4c64ebda44,dc3adcf742779e0c8eb5bd587ed4ec57,5,7a0f37fda63d1cd7dac2451494eb6e69,2017-11-30T12:31:14.000Z,99.9,16.76,2017,11,14940,ibitinga,SP
8160255418d5aaa7dbdc9f4c64ebda44,dc3adcf742779e0c8eb5bd587ed4ec57,6,665aa1d687284a4d2d2b74c0c6724625,2017-11-30T12:31:14.000Z,99.9,16.76,2017,11,14940,ibitinga,SP
8160255418d5aaa7dbdc9f4c64ebda44,dc3adcf742779e0c8eb5bd587ed4ec57,7,3e5201fe0d1ba474d9b90152c83c706c,2017-11-30T12:31:14.000Z,116.9,8.38,2017,11,14940,ibitinga,SP
42b729f859728f5079499127a9c2ef37,dc3c5cc14cf6712c4e47880da72f341a,1,634256dbcd184b3757ffd7632c9fe52a,2018-07-19T04:31:35.000Z,27.9,18.3,2018,7,3910,sao paulo,SP
fa1c13f2614d7b5c4749cbc52fecda94,dc3d2c21652c9d91fa3b1f74a3a68ae3,1,35f2f253dd0f52362515bb0394741a84,2017-03-28T09:55:14.000Z,1949.9,17.01,2017,3,13170,sumare,SP
c66dccfb3f109511246da627dd5a2498,dc3da2a9d0c93951fdc030194d48bb02,1,04caadc7ea07eadcaa8513b4f6ecd8ec,2018-05-10T00:31:05.000Z,187.0,13.75,2018,5,11900,registro,SP
edf96ef93ed595084bbcbd9224bd2894,dc3f21586424183d783b18a97b5bee0c,1,e52d4febf32212098d434438f495d006,2018-01-26T13:45:33.000Z,36.0,11.85,2018,1,1545,sao paulo,SP
004c9cd9d87a3c30c522c48c4fc07416,dc3f947c4795561fca218d2ae362a4ef,1,541bc0bf3c3255ee2d44f3863336095e,2017-11-22T11:46:47.000Z,195.99,86.53,2017,11,14940,ibitinga,SP
df47da4ae86fa4db890d05aaf24e21d8,dc3fedc15bcfea3fb0e670ce3a8f3c27,1,e919bdbe0314f5cef7d86707f9d89c1e,2018-08-07T23:25:07.000Z,58.9,16.6,2018,8,4360,sao paulo,SP
2e1a7d075abe038c1b2743005fe42ff1,dc400373e624e9b0435847a79813c658,1,91910bbde68f7027e850dcd82b25c5bb,2018-01-18T18:59:30.000Z,39.9,9.34,2018,1,3461,sao paulo,SP
334cab711dee080b079fa5779b584783,dc40cf72430bda627804ff38c8fa6116,1,32224b437cefd35300f4adeff01db8f4,2018-07-25T10:32:29.000Z,49.9,13.01,2018,7,9190,santo andre,SP
b2ba3715d723d245138f291a6fe42594,dc423fd5dad84d30d887debb5323e413,1,d920f22cf9a7dbb8e09ce4a2f5391b25,2017-03-15T04:10:29.000Z,194.9,30.29,2017,3,3470,sao paulo,SP
609e1a9a6c2539919b8205cf7c4e6ff0,dc427026beaee4c2f8944943cd8f33f1,1,8812d73b9937b5bd3648ff9d11f9c3fb,2018-05-17T16:15:10.000Z,73.9,23.1,2018,5,88359,brusque,SC
609e1a9a6c2539919b8205cf7c4e6ff0,dc427026beaee4c2f8944943cd8f33f1,2,f3fad6d734fb27bf8a548562e04f9a5e,2018-05-17T16:15:10.000Z,73.9,23.1,2018,5,88359,brusque,SC
7e3f87d16fb353f408d467e74fbd8014,dc42fc68820b778654a001cb6eab8c96,1,eb719445ec882a7b60518fd8b55c1b0f,2017-08-09T00:30:09.000Z,28.9,14.1,2017,8,4809,sao paulo,SP
522620dcb18a6b31cd7bdf73665113a9,dc439747f5458bc4057918cb1c40dcbc,1,fb01a5fc09b9b9563c2ee41a22f07d54,2018-01-23T21:32:03.000Z,689.89,22.4,2018,1,85801,cascavel,PR
0adac9fbd9a2b63cccaac4f8756c1ca8,dc43adc8cf44306503fd3db002d5db5f,1,4cce2fad3d2dec6f82510d2521aebdd3,2017-05-25T11:05:30.000Z,123.9,13.21,2017,5,13290,louveira,SP
0adac9fbd9a2b63cccaac4f8756c1ca8,dc43adc8cf44306503fd3db002d5db5f,2,4cce2fad3d2dec6f82510d2521aebdd3,2017-05-25T11:05:30.000Z,123.9,13.21,2017,5,13290,louveira,SP
0adac9fbd9a2b63cccaac4f8756c1ca8,dc43adc8cf44306503fd3db002d5db5f,3,4cce2fad3d2dec6f82510d2521aebdd3,2017-05-25T11:05:30.000Z,123.9,13.21,2017,5,13290,louveira,SP
0adac9fbd9a2b63cccaac4f8756c1ca8,dc43adc8cf44306503fd3db002d5db5f,4,4cce2fad3d2dec6f82510d2521aebdd3,2017-05-25T11:05:30.000Z,123.9,13.21,2017,5,13290,louveira,SP
0adac9fbd9a2b63cccaac4f8756c1ca8,dc43adc8cf44306503fd3db002d5db5f,5,4cce2fad3d2dec6f82510d2521aebdd3,2017-05-25T11:05:30.000Z,123.9,13.21,2017,5,13290,louveira,SP
0adac9fbd9a2b63cccaac4f8756c1ca8,dc43adc8cf44306503fd3db002d5db5f,6,4cce2fad3d2dec6f82510d2521aebdd3,2017-05-25T11:05:30.000Z,123.9,13.21,2017,5,13290,louveira,SP
0adac9fbd9a2b63cccaac4f8756c1ca8,dc43adc8cf44306503fd3db002d5db5f,7,4cce2fad3d2dec6f82510d2521aebdd3,2017-05-25T11:05:30.000Z,123.9,13.21,2017,5,13290,louveira,SP
ea8482cd71df3c1969d7b9473ff13abc,dc43b4be2ecaa2252af476b7f87f01a8,1,08fb1fed44ecc852b3ab9363b00d1c03,2018-05-23T22:58:06.000Z,24.99,7.39,2018,5,4160,sao paulo,SP
1f50f920176fa81dab994f9023523100,dc43d5f57ffe55850a557219c8fb0908,1,422879e10f46682990de24d770e7f83d,2018-03-12T03:50:46.000Z,53.9,13.4,2018,3,15025,sao jose do rio preto,SP
70a12e78e608ac31179aea7f8422044b,dc440c380cdaca851d50b4babb763a82,1,b4f9530c931398e215242293c2c8ba4c,2018-03-14T16:29:53.000Z,90.0,18.51,2018,3,12327,jacarei,SP
138dbe45fc62f1e244378131a6801526,dc448b07dcf70d4f397500af86b4601f,1,7bb755757b4b21a1abc9cc6e9991a8ad,2018-07-12T12:05:49.000Z,12.9,8.29,2018,7,2215,sao paulo,SP
7a9c12e235c36247c3c81f50d6ea9cea,dc46190997992f32077f47f637ea4878,1,e107fefc8820ce1d438d2d6543464955,2017-05-12T19:25:14.000Z,64.98,24.94,2017,5,9541,sao caetano do sul,SP
88460e8ebdecbfecb5f9601833981930,dc46b2c02b0d925fc46ed4c7c5c81a08,1,93a12c289ca2b78e7069e469f5053ef2,2018-03-01T10:15:22.000Z,134.9,13.07,2018,3,87030,maringa,PR
8ae520247981aa06bc94abddf5f46d34,dc4830b0d061f5814315adf86ae7b314,1,41b14d5cecdea3f0e8debd1d0bd155c5,2018-05-22T02:31:26.000Z,158.9,18.99,2018,5,88370,navegantes,SC
d2374cbcbb3ca4ab1086534108cc3ab7,dc48537f3fcda6ce650158bebd4ecc6c,1,9cbe4a1fd4db99c14512e9b2ff033ec4,2017-08-17T10:23:51.000Z,27.9,11.85,2017,8,14940,ibitinga,SP
09f952a5f58d2285b0372551ae8f9b01,dc49dbbb4fdb62c17557f79ebfed0225,1,0ec96e6d31a1493b0475805c9ae1a0a2,2018-02-01T00:39:19.000Z,169.0,12.39,2018,2,9725,sao bernardo do campo,SP
6338ea67c41078a46ad99cc009654956,dc4a1dea589296c18e88524f004fc870,1,3779f2d78a8cc041bcce56232d83befb,2017-06-07T00:32:21.000Z,64.9,19.69,2017,6,95170,farroupilha,RS
d29ba1220fb8634fa3a107e54497b8a4,dc4cfa94b80bd43118f48eea2ddc0151,1,c60e25a5b45431b1c12be4d04bc9a7fa,2018-07-23T14:15:20.000Z,84.99,23.54,2018,7,13560,sao carlos,SP
7d76b645482be4a332374e8223836592,dc4dc464cfa3377e0b31a936d2d117d0,1,a406f14e110f4ccb46059586e9440400,2017-08-15T11:05:11.000Z,16.9,7.78,2017,8,1511,sao paulo,SP
25cf099de44674fde97473224f9d59ab,dc4e8d6bfa225ba767349d3849229ec5,1,a05cb51baea18a96afc106768b3f5e6e,2017-12-14T15:31:57.000Z,70.0,25.77,2017,12,6716,cotia,SP
7008613ea464bad5cb9b83456e1e6a8f,dc4e9e7d17fec4c4ded41724619a1b10,1,44a34214a57dc373dcd80f54c919d006,2018-02-09T15:35:58.000Z,29.5,16.11,2018,2,89460,canoinhas,SC
9616352088dcf83a7c06637f4ebf1c80,dc523b270be716d338c2fbc9a4bcdfc3,1,a8856d651600289b162f857e26838480,2017-08-30T02:05:14.000Z,59.9,13.44,2017,8,87504,umuarama,PR
cc419e0650a3c5ba77189a1882b7556a,dc5288fd98f63b9a6162fecb9e96937d,1,154e7e31ebfa092203795c972e5804a6,2017-11-08T14:05:58.000Z,23.99,15.1,2017,11,9015,santo andre,SP
cc419e0650a3c5ba77189a1882b7556a,dc5288fd98f63b9a6162fecb9e96937d,2,154e7e31ebfa092203795c972e5804a6,2017-11-08T14:05:58.000Z,23.99,15.1,2017,11,9015,santo andre,SP
cc419e0650a3c5ba77189a1882b7556a,dc5288fd98f63b9a6162fecb9e96937d,3,154e7e31ebfa092203795c972e5804a6,2017-11-08T14:05:58.000Z,23.99,15.1,2017,11,9015,santo andre,SP
cc419e0650a3c5ba77189a1882b7556a,dc5288fd98f63b9a6162fecb9e96937d,4,154e7e31ebfa092203795c972e5804a6,2017-11-08T14:05:58.000Z,23.99,15.1,2017,11,9015,santo andre,SP
f7ba60f8c3f99e7ee4042fdef03b70c4,dc53168ed84c77eb9eb18a8026bc393b,1,bb50f2e236e5eea0100680137654686c,2018-03-08T15:12:18.000Z,325.0,23.07,2018,3,9628,sao bernardo do campo,SP
bbad7e518d7af88a0897397ffdca1979,dc549de29b05dad7e04a830974bd9278,1,abc441040d9aaf2e1ad52c2309873c04,2017-07-24T10:25:21.000Z,19.9,7.78,2017,7,1512,sao paulo,SP
845e8036c3f7bf62099352f5ed910240,dc54f7ab58e8feced89cf7f0bb97fc77,1,3b068029db5363533440150014d95d9b,2018-08-07T13:45:10.000Z,49.9,18.45,2018,8,21041,rio de janeiro,RJ
d9bd94811c3338dceb4181f3dbc0c73e,dc5542aeff4f9a938c0de66cd4384080,1,1775f1f0d5c82a7c311baa9074593e6d,2018-07-25T14:35:15.000Z,336.0,20.45,2018,7,4186,sao paulo,SP
25e6ffe976bd75618accfe16cefcbd0d,dc554659515cf551660a23d201582805,1,e000ecbb2e86143e74b3b2c3cf15f21e,2017-11-29T22:28:25.000Z,120.0,14.59,2017,11,5503,sao paulo,SP
7a67c85e85bb2ce8582c35f2203ad736,dc583cc1f5138c20ba71c1485093a285,1,8db7c6497625f4f17d770bd01912cbe8,2017-11-23T13:15:21.000Z,19.99,9.34,2017,11,3426,sao paulo,SP
8b28d096634035667e8263d57ba3368c,dc5ba59adf78a3c3f5707f5bc83ca234,1,9e10ae46a3021a02f1692448ef9fa1db,2018-02-23T08:35:25.000Z,37.9,11.88,2018,2,12243,sao jose dos campos,SP
8b28d096634035667e8263d57ba3368c,dc5ba59adf78a3c3f5707f5bc83ca234,2,386eebb43722ab502f04f7900bd2451b,2018-02-23T08:35:25.000Z,57.9,11.88,2018,2,12243,sao jose dos campos,SP
f8db351d8c4c4c22c6835c19a46f01b0,dc5c1e4b9f70ea51724488c3f86b7c68,1,c5038055690911ed8e218cceb07acdf8,2017-10-30T06:49:07.000Z,368.9,27.42,2017,10,13324,salto,SP
c42fd8e4d47dfb18ce5222f2dd7752f9,dc5cb627d7efea62719ee5d36aa9254b,1,f838e96e79703e5e94c13c86609530c5,2017-02-17T11:10:57.000Z,89.99,17.37,2017,2,6246,osasco,SP
9f505651f4a6abe901a56cdc21508025,dc5e1551b7d2ac86019146035302062e,1,d33a74e1b6cfc152b6b3f43324d54987,2018-05-03T08:10:11.000Z,14.99,8.29,2018,5,4102,sao paulo,SP
232a6014e7b10cba61c6c2b2ea6bb4b0,dc5e5ca2d07c93091a87b58d9888769a,1,2ef440beadfeaa9ac762aaf8fead2836,2018-05-08T11:15:18.000Z,14.9,12.79,2018,5,16500,cafelandia,SP
3d871de0142ce09b7081e2b9d1733cb1,dc5f1b52c9effb2ca43d8ddbae249f10,1,5411e9269501a870cabf632f05655131,2017-12-15T08:31:22.000Z,129.0,13.92,2017,12,13232,campo limpo paulista,SP
